"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"02/01/2008","42","PM2.5","South DeKalb","13-089-0002","AQS"
"02/02/2008","60","PM2.5","E. Rivers School","13-121-0032","AQS"
"02/03/2008","68","PM2.5","United Avenue","13-121-0055","AQS"
"02/04/2008","63","PM2.5","Doraville","13-089-2001","AQS"
"02/05/2008","76","PM2.5","E. Rivers School","13-121-0032","AQS"
"02/06/2008","45","PM2.5","United Avenue","13-121-0055","AQS"
"02/07/2008","52","PM2.5","United Avenue","13-121-0055","AQS"
"02/08/2008","64","PM2.5","United Avenue","13-121-0055","AQS"
"02/09/2008","65","PM2.5","United Avenue","13-121-0055","AQS"
"02/10/2008","45","Ozone","Georgia Station","13-231-9991","AQS"
"02/11/2008","55","PM2.5","United Avenue","13-121-0055","AQS"
"02/12/2008","75","PM2.5","United Avenue","13-121-0055","AQS"
"02/13/2008","55","PM2.5","South DeKalb","13-089-0002","AQS"
"02/14/2008","62","PM2.5","United Avenue","13-121-0055","AQS"
"02/15/2008","72","PM2.5","South DeKalb","13-089-0002","AQS"
"02/16/2008","67","PM2.5","Newnan","13-077-0002","AQS"
"02/17/2008","73","PM2.5","South DeKalb","13-089-0002","AQS"
"02/18/2008","38","PM2.5","United Avenue","13-121-0055","AQS"
"02/19/2008","44","PM2.5","South DeKalb","13-089-0002","AQS"
"02/20/2008","64","Ozone","Georgia Station","13-231-9991","AQS"
"02/21/2008","73","PM2.5","Doraville","13-089-2001","AQS"
"02/22/2008","58","PM2.5","Doraville","13-089-2001","AQS"
"02/23/2008","60","PM2.5","Doraville","13-089-2001","AQS"
"02/24/2008","59","PM2.5","United Avenue","13-121-0055","AQS"
"02/25/2008","74","PM2.5","United Avenue","13-121-0055","AQS"
"02/26/2008","60","PM2.5","United Avenue","13-121-0055","AQS"
"02/27/2008","53","PM2.5","United Avenue","13-121-0055","AQS"
"02/28/2008","54","PM2.5","United Avenue","13-121-0055","AQS"
"02/29/2008","73","PM2.5","Not Available","13-297-0001","AQS"
"03/01/2008","64","PM2.5","United Avenue","13-121-0055","AQS"
"03/02/2008","67","Ozone","Georgia Station","13-231-9991","AQS"
"03/03/2008","60","PM2.5","United Avenue","13-121-0055","AQS"
"03/04/2008","90","PM2.5","South DeKalb","13-089-0002","AQS"
"03/05/2008","54","PM2.5","South DeKalb","13-089-0002","AQS"
"03/06/2008","58","PM2.5","South DeKalb","13-089-0002","AQS"
"03/07/2008","58","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/08/2008","52","PM2.5","United Avenue","13-121-0055","AQS"
"03/09/2008","58","PM2.5","South DeKalb","13-089-0002","AQS"
"03/10/2008","71","PM2.5","Forest Park","13-063-0091","AQS"
"03/11/2008","75","PM2.5","South DeKalb","13-089-0002","AQS"
"03/12/2008","77","Ozone","Dawsonville","13-085-0001","AQS"
"03/13/2008","100","Ozone","Georgia Station","13-231-9991","AQS"
"03/14/2008","76","PM2.5","United Avenue","13-121-0055","AQS"
"03/15/2008","79","NO2","South DeKalb","13-089-0002","AQS"
"03/16/2008","58","Ozone","Georgia Station","13-231-9991","AQS"
"03/17/2008","64","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/18/2008","69","PM2.5","United Avenue","13-121-0055","AQS"
"03/19/2008","61","PM2.5","United Avenue","13-121-0055","AQS"
"03/20/2008","53","PM2.5","United Avenue","13-121-0055","AQS"
"03/21/2008","80","Ozone","Georgia Station","13-231-9991","AQS"
"03/22/2008","93","Ozone","Georgia Station","13-231-9991","AQS"
"03/23/2008","63","PM2.5","South DeKalb","13-089-0002","AQS"
"03/24/2008","56","PM2.5","South DeKalb","13-089-0002","AQS"
"03/25/2008","74","Ozone","Georgia Station","13-231-9991","AQS"
"03/26/2008","101","Ozone","Dawsonville","13-085-0001","AQS"
"03/27/2008","82","PM2.5","United Avenue","13-121-0055","AQS"
"03/28/2008","77","PM2.5","United Avenue","13-121-0055","AQS"
"03/29/2008","70","PM2.5","United Avenue","13-121-0055","AQS"
"03/30/2008","63","PM2.5","Doraville","13-089-2001","AQS"
"03/31/2008","63","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"04/01/2008","60","PM2.5","United Avenue","13-121-0055","AQS"
"04/02/2008","56","PM2.5","United Avenue","13-121-0055","AQS"
"04/03/2008","68","PM2.5","Doraville","13-089-2001","AQS"
"04/04/2008","53","PM2.5","Doraville","13-089-2001","AQS"
"04/05/2008","40","PM2.5","South DeKalb","13-089-0002","AQS"
"04/06/2008","74","PM2.5","South DeKalb","13-089-0002","AQS"
"04/07/2008","66","PM2.5","Doraville","13-089-2001","AQS"
"04/08/2008","58","PM2.5","United Avenue","13-121-0055","AQS"
"04/09/2008","67","Ozone","Dawsonville","13-085-0001","AQS"
"04/10/2008","72","PM2.5","United Avenue","13-121-0055","AQS"
"04/11/2008","62","PM2.5","McDonough","13-151-0002","AQS"
"04/12/2008","50","Ozone","Dawsonville","13-085-0001","AQS"
"04/13/2008","49","Ozone","Georgia Station","13-231-9991","AQS"
"04/14/2008","46","PM2.5","United Avenue","13-121-0055","AQS"
"04/15/2008","58","PM2.5","United Avenue","13-121-0055","AQS"
"04/16/2008","87","Ozone","McDonough","13-151-0002","AQS"
"04/17/2008","133","Ozone","Dawsonville","13-085-0001","AQS"
"04/18/2008","105","Ozone","Dawsonville","13-085-0001","AQS"
"04/19/2008","61","Ozone","Georgia Station","13-231-9991","AQS"
"04/20/2008","71","Ozone","Conyers","13-247-0001","AQS"
"04/21/2008","97","Ozone","Georgia Station","13-231-9991","AQS"
"04/22/2008","108","Ozone","Douglasville","13-097-0004","AQS"
"04/23/2008","84","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"04/24/2008","65","PM2.5","McDonough","13-151-0002","AQS"
"04/25/2008","61","PM2.5","United Avenue","13-121-0055","AQS"
"04/26/2008","62","PM2.5","United Avenue","13-121-0055","AQS"
"04/27/2008","61","PM2.5","Forest Park","13-063-0091","AQS"
"04/28/2008","59","PM2.5","South DeKalb","13-089-0002","AQS"
"04/29/2008","74","Ozone","Georgia Station","13-231-9991","AQS"
"04/30/2008","100","Ozone","Georgia Station","13-231-9991","AQS"
"05/01/2008","115","Ozone","Dawsonville","13-085-0001","AQS"
"05/02/2008","97","Ozone","Dawsonville","13-085-0001","AQS"
"05/03/2008","61","PM2.5","United Avenue","13-121-0055","AQS"
"05/04/2008","80","Ozone","Gwinnett","13-135-0002","AQS"
"05/05/2008","105","Ozone","Conyers","13-247-0001","AQS"
"05/06/2008","133","Ozone","United Avenue","13-121-0055","AQS"
"05/07/2008","97","Ozone","Dawsonville","13-085-0001","AQS"
"05/08/2008","80","Ozone","Dawsonville","13-085-0001","AQS"
"05/09/2008","66","PM2.5","South DeKalb","13-089-0002","AQS"
"05/10/2008","82","PM2.5","Newnan","13-077-0002","AQS"
"05/11/2008","59","PM2.5","United Avenue","13-121-0055","AQS"
"05/12/2008","63","PM2.5","Gwinnett","13-135-0002","AQS"
"05/13/2008","90","Ozone","Gwinnett","13-135-0002","AQS"
"05/14/2008","69","PM2.5","United Avenue","13-121-0055","AQS"
"05/15/2008","87","PM2.5","South DeKalb","13-089-0002","AQS"
"05/16/2008","54","PM2.5","South DeKalb","13-089-0002","AQS"
"05/17/2008","84","Ozone","Gwinnett","13-135-0002","AQS"
"05/18/2008","67","Ozone","Gwinnett","13-135-0002","AQS"
"05/19/2008","90","Ozone","Gwinnett","13-135-0002","AQS"
"05/20/2008","93","Ozone","Douglasville","13-097-0004","AQS"
"05/21/2008","64","PM2.5","South DeKalb","13-089-0002","AQS"
"05/22/2008","122","Ozone","South DeKalb","13-089-0002","AQS"
"05/23/2008","87","PM2.5","United Avenue","13-121-0055","AQS"
"05/24/2008","72","PM2.5","United Avenue","13-121-0055","AQS"
"05/25/2008","108","Ozone","Kennesaw","13-067-0003","AQS"
"05/26/2008","79","PM2.5","McDonough","13-151-0002","AQS"
"05/27/2008","100","Ozone","Gwinnett","13-135-0002","AQS"
"05/28/2008","74","PM2.5","United Avenue","13-121-0055","AQS"
"05/29/2008","74","PM2.5","United Avenue","13-121-0055","AQS"
"05/30/2008","92","PM2.5","South DeKalb","13-089-0002","AQS"
"05/31/2008","83","PM2.5","United Avenue","13-121-0055","AQS"
"06/01/2008","77","PM2.5","Newnan","13-077-0002","AQS"
"06/02/2008","97","Ozone","McDonough","13-151-0002","AQS"
"06/03/2008","147","Ozone","Gwinnett","13-135-0002","AQS"
"06/04/2008","87","Ozone","Gwinnett","13-135-0002","AQS"
"06/05/2008","67","Ozone","Gwinnett","13-135-0002","AQS"
"06/06/2008","100","Ozone","Gwinnett","13-135-0002","AQS"
"06/07/2008","133","Ozone","Gwinnett","13-135-0002","AQS"
"06/08/2008","156","Ozone","Gwinnett","13-135-0002","AQS"
"06/09/2008","93","Ozone","Kennesaw","13-067-0003","AQS"
"06/10/2008","80","Ozone","Gwinnett","13-135-0002","AQS"
"06/11/2008","97","Ozone","Kennesaw","13-067-0003","AQS"
"06/12/2008","100","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"06/13/2008","65","PM2.5","United Avenue","13-121-0055","AQS"
"06/14/2008","65","PM2.5","Gwinnett","13-135-0002","AQS"
"06/15/2008","90","Ozone","McDonough","13-151-0002","AQS"
"06/16/2008","159","Ozone","Conyers","13-247-0001","AQS"
"06/17/2008","140","Ozone","Conyers","13-247-0001","AQS"
"06/18/2008","150","Ozone","Conyers","13-247-0001","AQS"
"06/19/2008","159","Ozone","Georgia Station","13-231-9991","AQS"
"06/20/2008","203","Ozone","Conyers","13-247-0001","AQS"
"06/21/2008","105","Ozone","Dawsonville","13-085-0001","AQS"
"06/22/2008","108","PM2.5","United Avenue","13-121-0055","AQS"
"06/23/2008","101","Ozone","Conyers","13-247-0001","AQS"
"06/24/2008","151","Ozone","McDonough","13-151-0002","AQS"
"06/25/2008","172","Ozone","Conyers","13-247-0001","AQS"
"06/26/2008","84","PM2.5","United Avenue","13-121-0055","AQS"
"06/27/2008","66","PM2.5","Gwinnett","13-135-0002","AQS"
"06/28/2008","59","PM2.5","United Avenue","13-121-0055","AQS"
"06/29/2008","65","PM2.5","United Avenue","13-121-0055","AQS"
"06/30/2008","56","PM2.5","United Avenue","13-121-0055","AQS"
"07/01/2008","105","Ozone","McDonough","13-151-0002","AQS"
"07/02/2008","154","Ozone","South DeKalb","13-089-0002","AQS"
"07/03/2008","129","Ozone","Dawsonville","13-085-0001","AQS"
"07/04/2008","85","PM2.5","Gwinnett","13-135-0002","AQS"
"07/05/2008","73","PM2.5","Gwinnett","13-135-0002","AQS"
"07/06/2008","61","PM2.5","United Avenue","13-121-0055","AQS"
"07/07/2008","115","Ozone","Kennesaw","13-067-0003","AQS"
"07/08/2008","73","PM2.5","Gwinnett","13-135-0002","AQS"
"07/09/2008","75","PM2.5","Gwinnett","13-135-0002","AQS"
"07/10/2008","67","PM2.5","Gwinnett","13-135-0002","AQS"
"07/11/2008","68","PM2.5","United Avenue","13-121-0055","AQS"
"07/12/2008","97","Ozone","South DeKalb","13-089-0002","AQS"
"07/13/2008","62","PM2.5","Not Available","13-297-0001","AQS"
"07/14/2008","77","Ozone","Douglasville","13-097-0004","AQS"
"07/15/2008","133","Ozone","Douglasville","13-097-0004","AQS"
"07/16/2008","143","Ozone","Douglasville","13-097-0004","AQS"
"07/17/2008","150","Ozone","Douglasville","13-097-0004","AQS"
"07/18/2008","164","Ozone","Newnan","13-077-0002","AQS"
"07/19/2008","119","Ozone","Georgia Station","13-231-9991","AQS"
"07/20/2008","151","Ozone","McDonough","13-151-0002","AQS"
"07/21/2008","192","Ozone","McDonough","13-151-0002","AQS"
"07/22/2008","169","Ozone","Conyers","13-247-0001","AQS"
"07/23/2008","101","Ozone","Conyers","13-247-0001","AQS"
"07/24/2008","119","Ozone","Conyers","13-247-0001","AQS"
"07/25/2008","101","Ozone","Conyers","13-247-0001","AQS"
"07/26/2008","83","PM2.5","Not Available","13-297-0001","AQS"
"07/27/2008","101","Ozone","McDonough","13-151-0002","AQS"
"07/28/2008","177","Ozone","United Avenue","13-121-0055","AQS"
"07/29/2008","98","PM2.5","United Avenue","13-121-0055","AQS"
"07/30/2008","77","PM2.5","Gwinnett","13-135-0002","AQS"
"07/31/2008","67","PM2.5","Gwinnett","13-135-0002","AQS"
"08/01/2008","87","Ozone","Conyers","13-247-0001","AQS"
"08/02/2008","86","PM2.5","United Avenue","13-121-0055","AQS"
"08/03/2008","74","PM2.5","Not Available","13-297-0001","AQS"
"08/04/2008","87","PM2.5","United Avenue","13-121-0055","AQS"
"08/05/2008","97","Ozone","Conyers","13-247-0001","AQS"
"08/06/2008","97","Ozone","Conyers","13-247-0001","AQS"
"08/07/2008","67","PM2.5","Gwinnett","13-135-0002","AQS"
"08/08/2008","108","Ozone","McDonough","13-151-0002","AQS"
"08/09/2008","129","Ozone","Kennesaw","13-067-0003","AQS"
"08/10/2008","93","Ozone","Conyers","13-247-0001","AQS"
"08/11/2008","136","Ozone","McDonough","13-151-0002","AQS"
"08/12/2008","84","PM2.5","Newnan","13-077-0002","AQS"
"08/13/2008","85","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"08/14/2008","82","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"08/15/2008","119","Ozone","Conyers","13-247-0001","AQS"
"08/16/2008","93","Ozone","United Avenue","13-121-0055","AQS"
"08/17/2008","108","Ozone","Douglasville","13-097-0004","AQS"
"08/18/2008","101","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"08/19/2008","147","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"08/20/2008","100","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"08/21/2008","58","PM2.5","United Avenue","13-121-0055","AQS"
"08/22/2008","67","PM2.5","United Avenue","13-121-0055","AQS"
"08/23/2008","54","PM2.5","United Avenue","13-121-0055","AQS"
"08/24/2008","52","PM2.5","United Avenue","13-121-0055","AQS"
"08/25/2008","52","PM2.5","Gwinnett","13-135-0002","AQS"
"08/26/2008","50","PM2.5","Gwinnett","13-135-0002","AQS"
"08/27/2008","45","PM2.5","Gwinnett","13-135-0002","AQS"
"08/28/2008","61","PM2.5","United Avenue","13-121-0055","AQS"
"08/29/2008","115","Ozone","Newnan","13-077-0002","AQS"
"08/30/2008","97","Ozone","Douglasville","13-097-0004","AQS"
"08/31/2008","60","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"09/01/2008","61","PM2.5","United Avenue","13-121-0055","AQS"
"09/02/2008","78","PM2.5","United Avenue","13-121-0055","AQS"
"09/03/2008","97","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"09/04/2008","69","PM2.5","Gwinnett","13-135-0002","AQS"
"09/05/2008","80","Ozone","Newnan","13-077-0002","AQS"
"09/06/2008","79","PM2.5","United Avenue","13-121-0055","AQS"
"09/07/2008","71","Ozone","South DeKalb","13-089-0002","AQS"
"09/08/2008","77","PM2.5","McDonough","13-151-0002","AQS"
"09/09/2008","66","PM2.5","United Avenue","13-121-0055","AQS"
"09/10/2008","59","PM2.5","United Avenue","13-121-0055","AQS"
"09/11/2008","55","PM2.5","United Avenue","13-121-0055","AQS"
"09/12/2008","54","PM2.5","Kennesaw","13-067-0003","AQS"
"09/13/2008","57","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"09/14/2008","52","PM2.5","United Avenue","13-121-0055","AQS"
"09/15/2008","55","PM2.5","United Avenue","13-121-0055","AQS"
"09/16/2008","60","PM2.5","United Avenue","13-121-0055","AQS"
"09/17/2008","62","PM2.5","United Avenue","13-121-0055","AQS"
"09/18/2008","65","PM2.5","United Avenue","13-121-0055","AQS"
"09/19/2008","71","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"09/20/2008","62","PM2.5","United Avenue","13-121-0055","AQS"
"09/21/2008","61","PM2.5","Georgia Tech, Ford Environmental Science and Technology Bldg, roof","13-121-0048","AQS"
"09/22/2008","56","PM2.5","United Avenue","13-121-0055","AQS"
"09/23/2008","77","Ozone","Douglasville","13-097-0004","AQS"
"09/24/2008","64","PM2.5","United Avenue","13-121-0055","AQS"
"09/25/2008","51","PM2.5","United Avenue","13-121-0055","AQS"
"09/26/2008","58","Ozone","Georgia Station","13-231-9991","AQS"
"09/27/2008","58","PM2.5","United Avenue","13-121-0055","AQS"
"09/28/2008","118","PM2.5","South DeKalb","13-089-0002","AQS"
"09/29/2008","78","PM2.5","United Avenue","13-121-0055","AQS"
"09/30/2008","87","Ozone","Conyers","13-247-0001","AQS"
"10/01/2008","63","PM2.5","United Avenue","13-121-0055","AQS"
"10/02/2008","63","PM2.5","United Avenue","13-121-0055","AQS"
"10/03/2008","93","Ozone","Dawsonville","13-085-0001","AQS"
"10/04/2008","112","Ozone","Dawsonville","13-085-0001","AQS"
"10/05/2008","105","Ozone","Douglasville","13-097-0004","AQS"
"10/06/2008","89","PM2.5","Kennesaw","13-067-0003","AQS"
"10/07/2008","155","PM2.5","Kennesaw","13-067-0003","AQS"
"10/08/2008","54","PM2.5","United Avenue","13-121-0055","AQS"
"10/09/2008","58","PM2.5","Newnan","13-077-0002","AQS"
"10/10/2008","58","PM2.5","Newnan","13-077-0002","AQS"
"10/11/2008","56","PM2.5","United Avenue","13-121-0055","AQS"
"10/12/2008","51","PM2.5","United Avenue","13-121-0055","AQS"
"10/13/2008","53","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"10/14/2008","58","PM2.5","South DeKalb","13-089-0002","AQS"
"10/15/2008","64","Ozone","Dawsonville","13-085-0001","AQS"
"10/16/2008","65","PM2.5","Newnan","13-077-0002","AQS"
"10/17/2008","63","PM2.5","Newnan","13-077-0002","AQS"
"10/18/2008","58","PM2.5","United Avenue","13-121-0055","AQS"
"10/19/2008","63","PM2.5","United Avenue","13-121-0055","AQS"
"10/20/2008","55","PM2.5","Kennesaw","13-067-0003","AQS"
"10/21/2008","69","PM2.5","United Avenue","13-121-0055","AQS"
"10/22/2008","65","PM2.5","United Avenue","13-121-0055","AQS"
"10/23/2008","49","PM2.5","United Avenue","13-121-0055","AQS"
"10/24/2008","51","PM2.5","Kennesaw","13-067-0003","AQS"
"10/25/2008","39","PM2.5","United Avenue","13-121-0055","AQS"
"10/26/2008","53","PM2.5","United Avenue","13-121-0055","AQS"
"10/27/2008","40","PM2.5","United Avenue","13-121-0055","AQS"
"10/28/2008","43","PM2.5","United Avenue","13-121-0055","AQS"
"10/29/2008","44","PM2.5","United Avenue","13-121-0055","AQS"
"10/30/2008","58","PM2.5","South DeKalb","13-089-0002","AQS"
"10/31/2008","65","PM2.5","United Avenue","13-121-0055","AQS"
"11/01/2008","76","PM2.5","United Avenue","13-121-0055","AQS"
"11/02/2008","80","PM2.5","United Avenue","13-121-0055","AQS"
"11/03/2008","62","PM2.5","United Avenue","13-121-0055","AQS"
"11/04/2008","55","PM2.5","United Avenue","13-121-0055","AQS"
"11/05/2008","211","PM2.5","Georgia Tech, Ford Environmental Science and Technology Bldg, roof","13-121-0048","AQS"
"11/06/2008","72","PM2.5","Doraville","13-089-2001","AQS"
"11/07/2008","65","PM2.5","United Avenue","13-121-0055","AQS"
"11/08/2008","52","PM2.5","South DeKalb","13-089-0002","AQS"
"11/09/2008","52","PM2.5","United Avenue","13-121-0055","AQS"
"11/10/2008","59","PM2.5","United Avenue","13-121-0055","AQS"
"11/11/2008","68","PM2.5","South DeKalb","13-089-0002","AQS"
"11/12/2008","64","PM2.5","United Avenue","13-121-0055","AQS"
"11/13/2008","83","PM2.5","Kennesaw","13-067-0003","AQS"
"11/14/2008","63","PM2.5","Kennesaw","13-067-0003","AQS"
"11/15/2008","31","Ozone","Georgia Station","13-231-9991","AQS"
"11/16/2008","37","PM2.5","United Avenue","13-121-0055","AQS"
"11/17/2008","48","PM2.5","United Avenue","13-121-0055","AQS"
"11/18/2008","42","PM2.5","United Avenue","13-121-0055","AQS"
"11/19/2008","49","PM2.5","Doraville","13-089-2001","AQS"
"11/20/2008","64","PM2.5","United Avenue","13-121-0055","AQS"
"11/21/2008","58","PM2.5","United Avenue","13-121-0055","AQS"
"11/22/2008","61","PM2.5","Kennesaw","13-067-0003","AQS"
"11/23/2008","63","PM2.5","South DeKalb","13-089-0002","AQS"
"11/24/2008","61","PM2.5","Kennesaw","13-067-0003","AQS"
"11/25/2008","51","PM2.5","United Avenue","13-121-0055","AQS"
"11/26/2008","88","PM2.5","Kennesaw","13-067-0003","AQS"
"11/27/2008","67","PM2.5","Kennesaw","13-067-0003","AQS"
"11/28/2008","79","PM2.5","Doraville","13-089-2001","AQS"
"11/29/2008","112","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/30/2008","44","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/01/2008","51","PM2.5","United Avenue","13-121-0055","AQS"
"12/02/2008","60","PM2.5","Fire Station #8","13-121-0039","AQS"
"12/03/2008","76","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/04/2008","60","PM2.5","United Avenue","13-121-0055","AQS"
"12/05/2008","56","PM2.5","Kennesaw","13-067-0003","AQS"
"12/06/2008","64","PM2.5","Kennesaw","13-067-0003","AQS"
"12/07/2008","51","PM2.5","Kennesaw","13-067-0003","AQS"
"12/08/2008","61","PM2.5","Fire Station #8","13-121-0039","AQS"
"12/09/2008","57","PM2.5","Kennesaw","13-067-0003","AQS"
"12/10/2008","48","PM2.5","Doraville","13-089-2001","AQS"
"12/11/2008","57","PM2.5","Georgia Tech, Ford Environmental Science and Technology Bldg, roof","13-121-0048","AQS"
"12/12/2008","39","PM2.5","United Avenue","13-121-0055","AQS"
"12/13/2008","54","PM2.5","United Avenue","13-121-0055","AQS"
"12/14/2008","56","PM2.5","Kennesaw","13-067-0003","AQS"
"12/15/2008","74","PM2.5","Kennesaw","13-067-0003","AQS"
"12/16/2008","66","PM2.5","United Avenue","13-121-0055","AQS"
"12/17/2008","54","PM2.5","United Avenue","13-121-0055","AQS"
"12/18/2008","53","PM2.5","United Avenue","13-121-0055","AQS"
"12/19/2008","56","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/20/2008","57","PM2.5","United Avenue","13-121-0055","AQS"
"12/21/2008","46","PM2.5","United Avenue","13-121-0055","AQS"
"12/22/2008","55","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/23/2008","90","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/24/2008","53","PM2.5","United Avenue","13-121-0055","AQS"
